word,version_with_order,sense_uid_prime,sentence_prime,heading_uri_prime,heading_label_prime,sense_uid_target,sentence_target,heading_uri_target,heading_label_target,same_heading,hier_distance,same_nbhd,distance_bert_lcsh,distance_elmo_lcsh,distance_bert,distance_elmo,rt,correct_response,log_rt,prior_rt,ambiguity_type,Class,same,subject,trial_index,item
film,M2_b_M2_a,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,True,0.0,1,0.05046248435974121,,0.065887511,0.102606654,907,True,6.81014245,7.347721296,Polysemy,N,True,skb4uv2kf9,231,23
film,M2_a_M2_b,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,True,0.0,1,0.05046248435974121,,0.065887511,0.102606654,906,True,6.809039306,7.481343289,Polysemy,N,True,a0u2yg5j7e,239,23
film,M2_b_M1_a,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.486100733,0.123729765,1516,True,7.323830566,7.09160741,Polysemy,N,False,11pz67y2jv,61,23
film,M2_a_M1_b,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.440122902,0.045653105,1043,True,6.949856455,7.280833165,Polysemy,N,False,guqltyqrjz,113,23
film,M1_a_M2_a,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,False,8.0,0,0.4271450638771057,,0.494718134,0.061695457,1157,False,7.053585727,7.347721296,Polysemy,N,False,k9k5bl7bsa,111,23
film,M2_a_M2_b,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,True,0.0,1,0.05046248435974121,,0.065887511,0.102606654,773,True,6.650279049,7.481343289,Polysemy,N,True,o40xglp55j,43,23
film,M1_a_M2_b,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,False,8.0,0,0.4271450638771057,,0.486100733,0.123729765,2014,False,7.607878073,7.481343289,Polysemy,N,False,y52zt9vjyf,189,23
film,M1_b_M2_a,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,False,8.0,0,0.4271450638771057,,0.440122902,0.045653105,1071,False,6.97634807,7.347721296,Polysemy,N,False,va3hb1mkox,125,23
film,M1_b_M2_b,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,False,8.0,0,0.4271450638771057,,0.447441041,0.128340244,1094,True,6.997595983,7.481343289,Polysemy,N,False,xdomj2pout,213,23
film,M1_b_M1_a,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,True,0.0,1,0.08167582750320435,,0.148115993,0.059191465,567,True,6.340359304,7.09160741,Polysemy,N,True,kzt7mhlhq0,221,23
film,M2_a_M1_b,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.440122902,0.045653105,769,True,6.64509097,7.280833165,Polysemy,N,False,z2n4w2lvuj,251,23
film,M1_a_M2_b,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,False,8.0,0,0.4271450638771057,,0.486100733,0.123729765,1226,True,7.111512116,7.481343289,Polysemy,N,False,rgkj29k85f,179,23
film,M1_a_M2_a,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,False,8.0,0,0.4271450638771057,,0.494718134,0.061695457,1260,False,7.138867,7.347721296,Polysemy,N,False,ylr2c47dx9,177,23
film,M1_b_M2_a,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,False,8.0,0,0.4271450638771057,,0.440122902,0.045653105,1228,True,7.113142109,7.347721296,Polysemy,N,False,zc0tcyzalc,123,23
film,M2_a_M1_a,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.494718134,0.061695457,846,True,6.74051936,7.09160741,Polysemy,N,False,abcwwk8j44,63,23
film,M2_a_M2_b,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,True,0.0,1,0.05046248435974121,,0.065887511,0.102606654,671,True,6.508769137,7.481343289,Polysemy,N,True,ppv7uctwr1,147,23
film,M1_a_M2_b,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,False,8.0,0,0.4271450638771057,,0.486100733,0.123729765,1051,False,6.957497371,7.481343289,Polysemy,N,False,wo6c5zy1c7,251,23
film,M2_b_M1_b,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.447441041,0.128340244,751,True,6.621405652,7.280833165,Polysemy,N,False,m6aw5veqof,189,23
film,M2_b_M1_b,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.447441041,0.128340244,1446,True,7.276556403,7.280833165,Polysemy,N,False,6lbv5uhykm,209,23
film,M2_a_M1_b,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.440122902,0.045653105,807,True,6.693323668,7.280833165,Polysemy,N,False,68a6hn4uvz,77,23
film,M1_b_M2_b,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,False,8.0,0,0.4271450638771057,,0.447441041,0.128340244,714,True,6.570882962,7.481343289,Polysemy,N,False,2r8jyhe7un,83,23
film,M2_a_M1_b,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.440122902,0.045653105,1317,True,7.183111702,7.280833165,Polysemy,N,False,9xyz8zlap8,105,23
film,M1_b_M1_a,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,True,0.0,1,0.08167582750320435,,0.148115993,0.059191465,843,True,6.736966958,7.09160741,Polysemy,N,True,r1c2epbxzl,105,23
film,M2_a_M1_b,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.440122902,0.045653105,940,True,6.845879875,7.280833165,Polysemy,N,False,4e6rrg22h5,63,23
film,M2_b_M1_b,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.447441041,0.128340244,741,True,6.608000625,7.280833165,Polysemy,N,False,vc2ac751cz,101,23
film,M1_a_M2_a,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,False,8.0,0,0.4271450638771057,,0.494718134,0.061695457,1461,True,7.286876412,7.347721296,Polysemy,N,False,vxyw6621ka,141,23
film,M2_b_M2_a,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,True,0.0,1,0.05046248435974121,,0.065887511,0.102606654,1236,True,7.119635638,7.347721296,Polysemy,N,True,4suqxr8zom,75,23
film,M1_b_M1_a,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,True,0.0,1,0.08167582750320435,,0.148115993,0.059191465,650,True,6.476972363,7.09160741,Polysemy,N,True,xdapyucpqa,107,23
film,M2_b_M2_a,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,True,0.0,1,0.05046248435974121,,0.065887511,0.102606654,755,True,6.626717749,7.347721296,Polysemy,N,True,jrnkr73qqa,105,23
film,M2_a_M2_b,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,True,0.0,1,0.05046248435974121,,0.065887511,0.102606654,1548,True,7.344719054,7.481343289,Polysemy,N,True,lpduruhrnk,251,23
film,M2_b_M1_a,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.486100733,0.123729765,1492,True,7.307872781,7.09160741,Polysemy,N,False,pm85lle7oc,187,23
film,M2_b_M1_b,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.447441041,0.128340244,1840,True,7.517520851,7.280833165,Polysemy,N,False,uaydq1djrs,47,23
film,M2_b_M2_a,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M2,It was a transparent film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,True,0.0,1,0.05046248435974121,,0.065887511,0.102606654,1077,True,6.981934677,7.347721296,Polysemy,N,True,m7n1h07aw2,41,23
film,M2_b_M1_b,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.447441041,0.128340244,950,True,6.856461985,7.280833165,Polysemy,N,False,auc5fln1ss,45,23
film,M1_a_M1_b,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,True,0.0,1,0.08167582750320435,,0.148115993,0.059191465,1538,True,7.33823815,7.280833165,Polysemy,N,True,4zpuq8ud9x,207,23
film,M2_b_M1_b,film_M2,It was a plastic film.,http://id.loc.gov/authorities/subjects/sh85103132,Plastic films,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,False,8.0,0,0.4271450638771057,,0.447441041,0.128340244,1041,True,6.947937069,7.280833165,Polysemy,N,False,x784e4lcbj,73,23
film,M1_a_M1_b,film_M1,It was an action film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,film_M1,It was a censored film.,http://id.loc.gov/authorities/subjects/sh85088084,Motion pictures,True,0.0,1,0.08167582750320435,,0.148115993,0.059191465,1016,True,6.923628628,7.280833165,Polysemy,N,True,sufdrtgf9g,35,23
sage,M1_b_M2_a,sage_M1,He saw the renowned sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.376201749,0.072128057,2007,False,7.604396349,7.630218243,Homonymy,N,False,qck08emfde,139,64
sage,M2_a_M1_a,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.329650939,0.115150928,743,True,6.610696045,7.513105862,Homonymy,N,False,u6tgegpyj0,147,64
sage,M2_b_M1_b,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the renowned sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.394118071,0.083328903,2038,True,7.619724214,7.708466221,Homonymy,N,False,78f1p4m7t2,53,64
sage,M1_b_M2_a,sage_M1,He saw the renowned sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.376201749,0.072128057,1243,True,7.125283092,7.630218243,Homonymy,N,False,1vz3fdcvtw,153,64
sage,M2_b_M1_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.336821139,0.093836427,1164,False,7.059617628,7.513105862,Homonymy,N,False,wsf5xp226q,69,64
sage,M2_b_M2_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,True,0.0,1,0.02673858404159546,,0.041147172,0.045371413,1446,False,7.276556403,7.630218243,Homonymy,N,True,9fkbaxk3zu,161,64
sage,M2_a_M2_b,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,True,0.0,1,0.02673858404159546,,0.041147172,0.045371413,1812,True,7.502186487,7.582614889,Homonymy,N,True,jjpm6guwej,173,64
sage,M2_a_M1_a,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.329650939,0.115150928,1247,False,7.128495946,7.513105862,Homonymy,N,False,xyokc18f4l,243,64
sage,M2_a_M1_a,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.329650939,0.115150928,778,True,6.656726524,7.513105862,Homonymy,N,False,so1m7krwy9,79,64
sage,M2_b_M1_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.336821139,0.093836427,2653,True,7.883446354,7.513105862,Homonymy,N,False,nkwr4ou2vr,189,64
sage,M1_b_M2_a,sage_M1,He saw the renowned sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.376201749,0.072128057,2288,False,7.735433352,7.630218243,Homonymy,N,False,bjdam1cm56,145,64
sage,M1_a_M2_a,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.329650939,0.115150928,1848,False,7.521859252,7.630218243,Homonymy,N,False,xqssc38w0c,39,64
sage,M1_b_M2_b,sage_M1,He saw the renowned sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.394118071,0.083328903,908,False,6.811244379,7.582614889,Homonymy,N,False,4c5xx9azr7,239,64
sage,M1_a_M2_a,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.329650939,0.115150928,943,False,6.849066283,7.630218243,Homonymy,N,False,h6swhj4mme,83,64
sage,M1_a_M2_b,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.336821139,0.093836427,1271,True,7.147559271,7.582614889,Homonymy,N,False,flr5bk7hm2,29,64
sage,M2_b_M2_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,True,0.0,1,0.02673858404159546,,0.041147172,0.045371413,1392,True,7.238496841,7.630218243,Homonymy,N,True,kha24hryvm,121,64
sage,M2_a_M1_a,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.329650939,0.115150928,1056,True,6.962243464,7.513105862,Homonymy,N,False,nrxcy3jh2z,179,64
sage,M2_b_M2_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,True,0.0,1,0.02673858404159546,,0.041147172,0.045371413,1144,True,7.042286172,7.630218243,Homonymy,N,True,wdgq8cekjp,95,64
sage,M1_b_M2_b,sage_M1,He saw the renowned sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.394118071,0.083328903,1377,False,7.227662499,7.582614889,Homonymy,N,False,3lr2j29be7,139,64
sage,M2_b_M1_b,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the renowned sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.394118071,0.083328903,3545,True,8.173293439,7.708466221,Homonymy,N,False,se4vr7yp8v,149,64
sage,M2_b_M1_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.336821139,0.093836427,1882,False,7.54009032,7.513105862,Homonymy,N,False,r5r8zoalta,67,64
sage,M2_a_M1_a,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.329650939,0.115150928,864,False,6.761572769,7.513105862,Homonymy,N,False,ezjkm10dx5,199,64
sage,M2_b_M1_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.336821139,0.093836427,1448,False,7.277938573,7.513105862,Homonymy,N,False,ra0zaqlxos,245,64
sage,M2_a_M1_b,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the renowned sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.376201749,0.072128057,1959,True,7.580189418,7.708466221,Homonymy,N,False,961ytz4h4r,161,64
sage,M2_b_M2_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,True,0.0,1,0.02673858404159546,,0.041147172,0.045371413,951,True,6.857514063,7.630218243,Homonymy,N,True,meoc92246n,43,64
sage,M2_b_M2_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,True,0.0,1,0.02673858404159546,,0.041147172,0.045371413,814,True,6.701960366,7.630218243,Homonymy,N,True,0jrp4p98ro,177,64
sage,M2_b_M2_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,True,0.0,1,0.02673858404159546,,0.041147172,0.045371413,2715,False,7.906547232,7.630218243,Homonymy,N,True,nuoxoyemfp,41,64
sage,M2_b_M2_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,True,0.0,1,0.02673858404159546,,0.041147172,0.045371413,2523,True,7.833203949,7.630218243,Homonymy,N,True,69bk8m4fc2,39,64
sage,M2_a_M1_a,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.329650939,0.115150928,942,False,6.848005275,7.513105862,Homonymy,N,False,m3g5101vta,151,64
sage,M1_b_M2_a,sage_M1,He saw the renowned sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.376201749,0.072128057,955,False,6.86171134,7.630218243,Homonymy,N,False,tra6y98mle,113,64
sage,M1_a_M2_b,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.336821139,0.093836427,1079,True,6.983789965,7.582614889,Homonymy,N,False,w7t2pcpr1z,213,64
sage,M1_a_M2_b,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.336821139,0.093836427,1316,False,7.182352112,7.582614889,Homonymy,N,False,0l5gfo1s81,131,64
sage,M1_a_M2_b,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.336821139,0.093836427,1486,True,7.303843225,7.582614889,Homonymy,N,False,qtxcwuzoo4,107,64
sage,M1_a_M2_b,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.336821139,0.093836427,1619,True,7.389563954,7.582614889,Homonymy,N,False,ja9zqgwnkl,171,64
sage,M1_b_M1_a,sage_M1,He saw the renowned sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,True,0.0,1,0.015921354293823242,,0.123151422,0.080750287,930,False,6.835184586,7.513105862,Homonymy,N,True,zjgl4twyhs,239,64
sage,M2_a_M1_a,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.329650939,0.115150928,853,False,6.748759547,7.513105862,Homonymy,N,False,uy86my9o9s,221,64
sage,M2_b_M1_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.336821139,0.093836427,793,True,6.675823222,7.513105862,Homonymy,N,False,ygz7kz72u2,131,64
sage,M1_a_M2_b,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.336821139,0.093836427,720,False,6.579251212,7.582614889,Homonymy,N,False,bcycp1bevl,199,64
sage,M2_b_M1_b,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the renowned sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.394118071,0.083328903,961,False,6.867974409,7.708466221,Homonymy,N,False,aekg0u74jn,227,64
sage,M2_a_M2_b,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,True,0.0,1,0.02673858404159546,,0.041147172,0.045371413,1334,True,7.195937226,7.582614889,Homonymy,N,True,4q5dxb7nhf,199,64
sage,M1_a_M1_b,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M1,He saw the renowned sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,True,0.0,1,0.015921354293823242,,0.123151422,0.080750287,1617,True,7.38832786,7.708466221,Homonymy,N,True,zglqpt5fh7,41,64
sage,M2_b_M1_a,sage_M2,He saw the bushy sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,False,inf,0,0.451962947845459,,0.336821139,0.093836427,979,False,6.886531643,7.513105862,Homonymy,N,False,2usccf4uxc,211,64
sage,M1_a_M2_a,sage_M1,He saw the wise sage.,http://id.loc.gov/authorities/subjects/sh85100836,Philosophers,sage_M2,He saw the fragrant sage.,http://id.loc.gov/authorities/subjects/sh85116476,Sage,False,inf,0,0.451962947845459,,0.329650939,0.115150928,1736,False,7.459338895,7.630218243,Homonymy,N,False,sndaggja6a,151,64
